Date,Drill,Athlete Identifier,Playing Position,Start Time,Duration,Participation,Distance Covered(m),Distance Zone 1,Distance Zone 2,Distance Zone 3,Distance Zone 4,Distance Zone 5,Distance Zone 6,Max Speed,Avg Speed,Max HR,Avg HR,HR Exertion,Time in HR Zone 1,Time in HR Zone 2,Time in HR Zone 3,Time in HR Zone 4,Time in HR Zone 5,Time in HR Zone 6,Speed Exertion,Sprint Count,Accelerations Zone 1,Accelerations Zone 2,Accelerations Zone 3,Decelerations Zone 1,Decelerations Zone 2,Decelerations Zone 3,New Bodyload,Impacts Zone 1,Impacts Zone 2,Impacts Zone 3,Impacts Zone 4,Impacts Zone 5,Impacts Zone 6,Running Series,Running Imbalance,Running Imbalance Standard Deviation,Running Symmetry Footstrikes,Metabolic Load Time Zone 1,Metabolic Load Time Zone 2,Metabolic Load Time Zone 3,Metabolic Load Time Zone 4,Metabolic Load Time Zone 5,Metabolic Load (relative),Metabolic Power Average,High-Metabolic-Power Distance,Equivalent Distance,Metabolic Load Distance Zone 1,Metabolic Load Distance Zone 2,Metabolic Load Distance Zone 3,Metabolic Load Distance Zone 4,Metabolic Load Distance Zone 5,Metabolic Load (absolute),Repeat Sprints,Sprint Max Acceleration,Sprint Total Distance,Work Rate Effort Count,Work Rate Effort Duration,Work Rate Effort Distance
11/10/16,Position Game,P20,Wide Attacker,11/10/16 18:02,12.7,Full,806.8,104.8,309.2,338.6,54.3,0,0,16.1,3.8,194,164.8,93.5,0,0,0,1.6,3.8,7.4,93.5,19,45,15,4,50,11,5,12.5,992,115,9,0,0,0,0,0,0,0,5.6,1.6,0.6,0.1,0,4.4,5.7,144.6,940.6,430.4,230.8,112.2,25,7.4,393.1,11,3.7,123.8,2,0.001389,212.7
11/10/16,4 goal game 1 by 10,P20,Wide Attacker,11/10/16 18:19,12.9,Full,1354.2,95.4,389.2,417.3,356.7,95.6,0,22.9,6.3,194,166.1,101.3,0,0,0,1.7,2.2,9.1,310.7,23,34,21,2,40,12,5,19,1280,206,17,3,1,0,2,-0.1,0.5,25,6.9,2.3,1.1,0.4,0.1,7.2,9.2,392.4,1540.3,556.3,404.8,261.2,104.7,26.5,643.8,12,3.7,259.7,9,0.00625,1114.2
11/10/16,4 goal game 2 by 8,P20,Wide Attacker,11/10/16 18:31,18.7,Full,1678.3,188,530.5,483.4,337.5,127.7,11.3,25.9,5.4,199,168.4,149,0,0,0,1.6,3.5,13.3,350.1,25,51,23,3,42,8,13,24.7,1523,179,32,7,2,1,2,-3.9,0.6,27,11,2.5,1.1,0.5,0.1,9,8.1,448.6,1943.6,802.9,425.6,248.5,155.5,44.6,812.3,9,3.2,363.3,10,0.006944,1169.6
11/10/16,Warm Uo,P21,Midfielder,11/10/16 17:28,6.5,Full,404.6,41.5,124,213.5,25.6,0,0,15.4,3.8,174,131.9,8.5,0,0.7,0.5,0,0.4,0.5,52.9,5,29,4,1,23,10,0,5.7,562,35,1,1,0,0,0,0,0,0,2.2,1,0.4,0,0,2.1,5.4,74.5,454.9,177,153.1,67.4,5.6,1.6,190.1,2,3.4,41.6,3,0.002083,316.1
11/10/16,Passin Practice,P21,Midfielder,11/10/16 17:35,17.5,Full,1349.9,87,284.2,479.4,431.2,52.6,15.6,26.1,4.6,190,157.4,119.1,0.2,0,1,1.8,1.5,10.7,357.2,33,50,29,4,56,21,7,19.8,1565,172,16,1,0,0,5,-0.2,5.3,70,5.4,2.5,1.5,0.5,0.1,7.5,7.2,468,1616.7,441.5,440.4,331.7,120.6,15.7,675.7,20,3.5,414.4,10,0.006944,1024
11/10/16,"Acceleration 8 by 40, 80%",P21,Midfielder,11/10/16 17:52,7.4,Full,631.2,32.4,339.1,15.3,46.9,185,12.5,25.8,5.2,183,163.2,55.4,0,0,0.1,1.3,1.2,4.9,160.6,6,0,3,3,1,0,6,4.5,214,49,7,1,0,0,1,-1.8,0,12,4.8,0.1,0.3,0.3,0.1,3.5,7.9,231.8,749.8,369.6,28.8,94.3,101.4,36.1,313.4,0,3.5,236.8,5,0.003472,540.9
11/10/16,Position Game,P21,Midfielder,11/10/16 18:02,12.7,Full,608.1,104.3,244.5,200.2,59.1,0,0,16.8,2.9,195,169.2,99.3,0,0,0,1.2,3.2,8.3,68.3,23,40,21,2,38,25,3,13,748,97,13,3,1,0,0,0,0,0,4.7,1.1,0.4,0.2,0,3.5,4.6,126,753.8,326.2,154.2,80.8,37.6,7.6,315.1,17,4.2,148.3,1,0.000694,100.7
11/10/16,4 goal game 1 by 10,P21,Midfielder,11/10/16 18:19,12.9,Full,1715,62.4,352.7,746.4,502.3,51.3,0,21.6,8,194,177.7,114.2,0,0,0,1,1.2,10.7,414.6,18,64,16,2,51,23,9,24.9,1920,205,23,8,1,0,4,0.6,4.7,49,5.6,3.9,1.7,0.4,0,8.9,11.5,490.7,1915.4,529,692.9,378.9,101.6,10.1,800.5,5,3.2,239.3,11,0.007639,1551.2
11/10/16,4 goal game 2 by 8,P21,Midfielder,11/10/16 18:31,19.4,Full,2226.8,161.7,594.6,892,554.8,23.8,0,21.8,6.9,194,174.6,167.9,0,0,0,1.3,2.7,15.5,443.9,29,80,24,5,68,36,19,32.9,2369,239,54,6,2,0,1,1.2,0,11,10.2,4.8,1.8,0.5,0,11.7,10.1,561,2519.8,856.7,805.3,415.8,133.7,11.5,1053.2,11,3.6,299.1,14,0.009722,1805
11/10/16,Warm Uo,P22,Midfielder,11/10/16 17:28,6.5,Full,351.2,45.3,172.3,122.1,11.5,0,0,13.2,3.3,192,170.6,51.7,0,0,0,0.1,2.1,4.2,30.1,7,20,7,0,24,4,0,6,517,33,2,0,0,0,0,0,0,0,2.6,0.8,0.2,0,0,1.8,4.5,33.4,377.5,206,111.8,29.7,3.7,0,157.8,3,2.7,40.7,1,0.000694,100.3
11/10/16,Passin Practice,P22,Midfielder,11/10/16 17:35,17.5,Full,1316.2,89.7,330.3,512.7,314.2,30.2,39.1,27.1,4.5,194,169.1,142.2,0,0,0,1.9,2.7,12.9,335.6,32,40,26,6,48,11,9,25.8,1277,237,16,2,0,0,4,-4.2,1.4,53,5.7,2.9,1,0.3,0.1,7.1,6.8,328.6,1529.4,465.2,522.4,199.2,94.4,35,639.2,20,4.3,444.9,8,0.005556,826.4
11/10/16,"Acceleration 8 by 40, 80%",P22,Midfielder,11/10/16 17:52,7.4,Full,618.5,37.6,324.6,13.2,49.9,172,21.1,25.5,5,185,163.7,55.8,0,0,0,1.6,0.7,5,164.7,6,0,0,6,1,3,4,7.3,163,64,13,3,0,0,0,0,0,0,4.6,0.1,0.2,0.3,0.2,3.4,7.7,216,728.6,367,34.4,68.8,99.1,48.1,304.5,0,3.9,227.3,5,0.003472,534.4
11/10/16,Position Game,P22,Midfielder,11/10/16 18:02,12.7,Full,585,101.7,263.3,207.7,12.2,0,0,13.5,2.8,197,168.3,94.9,0,0,0.1,1.2,4,7.4,46.5,19,44,19,0,46,10,2,11.6,829,88,9,1,0,0,0,0,0,0,4.9,1.1,0.4,0.1,0,3.1,4.1,86,674.7,349.2,147.5,68.2,17,0.7,282,10,3,89.6,0,0,0
11/10/16,4 goal game 1 by 10,P22,Midfielder,11/10/16 18:19,12.9,Full,1547.6,69.5,430,736.6,302.6,8.9,0,20.7,7.2,188,168.8,108.3,0,0,0,1.7,1,10.2,286.8,11,43,11,0,33,11,7,21.9,1688,151,12,0,0,0,6,-5.6,1.5,68,6.9,3.8,0.8,0.3,0,7.7,9.9,280,1647.3,655.6,610.2,193.7,81,5.4,688.5,2,2.8,136.5,10,0.006944,1308.8
11/10/16,4 goal game 2 by 8,P22,Midfielder,11/10/16 18:31,19.4,Full,2288.6,150.2,660.8,910.6,535,32,0,23.2,7.1,189,163.9,147.1,0,0,0.1,2.5,4.2,12.6,447.8,18,53,16,2,53,21,0,35.6,2360,264,37,3,0,1,5,-3.9,1.5,67,11,5,1.3,0.4,0.1,11.2,9.7,435,2422.2,984.2,867.2,306.3,111.1,17.6,1012.4,7,3.7,230.3,14,0.009722,1834.9
12/10/16,Warm Up,P20,Wide Attacker,12/10/16 18:03,9.6,Full,679.9,77.5,205.3,359.5,37.6,0,0,17.6,4.2,178,144.4,29.4,0,1.1,2.4,2.8,3.2,0.1,91,6,17,5,1,26,6,0,11.7,1136,75,5,0,0,0,0,0,0,0,4.1,2.1,0.2,0.1,0,3.4,5.9,53.4,733,319.5,306.8,38.5,14.2,0.7,306.4,2,3,48.2,4,0.002778,450.3
12/10/16,"Football Sprints 8, 5, 3",P20,Wide Attacker,12/10/16 18:15,13.7,Full,1052.9,56.7,275.7,385.6,197,101.4,36.5,27.7,4.6,185,158.3,61.2,0,0.1,2,2.6,7.4,1.5,286.9,15,11,4,11,22,12,1,18.6,1094,184,27,3,1,0,3,-3.7,1.6,31,5.4,1.8,0.4,0.1,0.4,6.2,7.5,252.6,1326.1,454,345,90.8,40.4,121.3,554.2,0,4.6,220.2,6,0.004167,638.8
12/10/16,Small sided games 2x6x1x1,P20,Wide Attacker,12/10/16 18:33,28,Full,2558.4,187.1,648.4,797.5,654.4,226.1,44.9,28,5.5,194,166.3,151.4,0,0.2,2.7,3.9,9.3,9.8,677.1,55,85,38,17,93,32,12,44.8,2792,376,76,14,0,1,9,-4.7,3.9,116,12.4,3.6,2.3,0.8,0.3,14.2,8.4,894.5,3049.4,1028.8,634,568.9,233.5,92.1,1274.5,41,3.8,610.6,14,0.009722,1657.7
12/10/16,Warm Up,P17,Wide Defender,12/10/16 18:03,9.6,Full,700.4,53.9,197,430.8,18.7,0,0,16.1,4.4,179,155.8,60.9,0,0,0.6,1.4,3.2,4.5,95.3,2,21,2,0,17,3,0,15.2,1095,166,13,1,0,0,0,0,0,0,3.8,2.2,0.2,0,0,3.4,5.8,40.4,726,325.7,334.2,35,5.4,0,303.4,0,2.3,16.1,5,0.003472,578.2
12/10/16,"Football Sprints 8, 5, 3",P17,Wide Defender,12/10/16 18:15,13.7,Full,810.5,86.1,294.9,173.9,126.5,86.4,42.6,28,3.5,179,163.1,104.9,0,0,0.2,1,3.9,8.7,214.3,15,11,4,11,21,3,8,28.2,679,124,38,23,7,0,1,0.4,0,10,5.9,0.9,0.2,0.1,0.4,5,6.1,207.3,1084,435.5,167.2,42.8,46.8,117.7,453.1,0,4.1,221.1,3,0.002083,301.4
12/10/16,Small sided games 2x6x1x1,P17,Wide Defender,12/10/16 18:33,28,Full,2236.4,203,738.9,602.1,480.4,210.6,1.4,24.9,4.8,188,166.5,222.3,0,0,0.1,3,5.2,19.7,473.5,32,88,27,5,65,30,15,55.6,1991,386,124,29,6,0,6,-1.3,2.3,75,13.4,2.8,2.1,0.7,0.2,12.1,7.2,733.1,2602.9,1031.7,469,499.1,190.1,43.9,1087.9,17,3.7,265.4,14,0.009722,1544.1
12/10/16,Warm Up,P21,Midfielder,12/10/16 18:03,9.6,Full,641.2,83.4,213.5,299.5,44.7,0,0,16.5,4,181,127.2,18.1,1.1,0.2,0.2,1.2,0.3,1.3,82.1,14,28,13,1,31,12,0,8.9,742,54,9,0,0,0,0,0,0,0,4.3,1.5,0.4,0.1,0,3.4,5.8,89.6,725.6,331.4,219.9,70.8,15.3,3.5,303.3,9,4.1,110.1,4,0.002778,434.6
12/10/16,"Football Sprints 8, 5, 3",P21,Midfielder,12/10/16 18:15,13.7,Full,810.8,81.1,222.7,252.6,123.7,122.3,8.4,25.7,3.5,185,161.6,99.5,0,0,0,2,3.7,8,198.6,15,5,4,11,6,5,10,12.5,785,47,25,7,0,0,0,0,0,0,5.1,1.4,0.2,0.2,0.4,5.1,6.2,216.3,1104.2,366.8,226,43.2,62.3,110.8,461.5,1,4.2,232.9,2,0.001389,208
12/10/16,Small sided games 2x6x1x1,P21,Midfielder,12/10/16 18:33,28,Full,2202.5,216.1,705,697.9,471.8,110.2,1.4,24.9,4.7,200,174.4,230.5,0,0,0.4,3.1,3.2,21.3,425.1,71,86,52,19,63,57,35,40.1,2078,284,63,18,2,1,0,0,0,0,12.8,3.2,1.8,0.8,0.3,12.9,7.7,694.5,2774.8,997.6,507.9,392.5,223.2,78.8,1159.7,57,4.4,607,12,0.008333,1260.8
12/10/16,Warm Up,P22,Midfielder,12/10/16 18:03,9.6,Full,670.1,66.8,282.1,302.6,18.7,0,0,14.6,4.2,194,160.3,66.3,0,0,1,1.9,1.3,5.5,68.5,13,18,12,1,30,4,2,11,884,74,1,0,0,0,0,0,0,0,4.6,1.4,0.3,0,0,3.3,5.7,64.5,702.8,389.4,216.2,53.4,10.3,0.8,293.7,8,3.3,129.7,4,0.002778,438.7
12/10/16,"Football Sprints 8, 5, 3",P22,Midfielder,12/10/16 18:15,13.7,Full,803.7,63,229.1,279.4,118.6,112.3,1.3,24.9,3.5,185,160.5,97.7,0,0,0.2,2.4,3,8.2,180.5,14,7,0,14,14,12,1,14.5,749,106,26,0,0,0,0,0,0,0,4.9,1.3,0.2,0.1,0.3,4.9,6,194,1057.2,392.8,215,47.4,41.2,105.5,441.9,0,4,198.8,2,0.001389,200.5
12/10/16,Small sided games 2x6x1x1,P22,Midfielder,12/10/16 18:33,28,Full,2552.6,226.9,653.2,775.4,620.2,254.5,22.5,25.7,5.5,197,171,224.9,0,0,1.4,2.2,4.7,19.8,636.8,65,81,49,17,66,52,25,52.9,2125,408,88,17,0,1,5,-3.5,1.4,74,13,3.3,2,1.2,0.3,14.3,8.5,915.4,3081.6,1068.6,565.6,491.6,340.8,83,1288,50,3.6,652.3,15,0.010417,1707.4
13/10/16,Football Tennis,P20,Wide Attacker,13/10/16 17:28,13.1,Full,376.2,118,167,81.8,9.4,0,0,17,1.7,149,113.6,16.4,2,6,3.8,1.3,0,0,21.8,3,22,3,0,22,4,0,3.4,489,17,0,0,0,0,0,0,0,0,4.6,0.7,0.1,0,0,2.1,2.7,28.6,453.2,257.2,90.2,19.8,7.2,1.6,189.4,0,2.8,18.7,0,0,0
13/10/16,Passing Practice,P20,Wide Attacker,13/10/16 17:42,6.9,Full,415.6,46.8,205.5,111.7,23.3,15.3,13,26.6,3.6,164,129.4,13.9,0.5,1.7,1.5,2.3,0.9,0,65.1,6,16,5,1,18,2,0,4,515,30,2,0,0,0,0,0,0,0,3.3,0.6,0.2,0.1,0,2.2,5.2,59.2,464.5,261,95.4,29.7,18.3,11.3,194.2,2,3.3,63.6,2,0.001389,200.4
13/10/16,"Acceleration Runs 4x40, 80%",P20,Wide Attacker,13/10/16 17:50,3,Full,134.5,6.2,66.1,21.8,10.2,18.8,11.3,26.2,2.7,159,122.3,4.7,0,1.1,1.1,0.5,0.2,0,40,1,1,1,0,0,1,0,0.7,47,7,3,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0.7,4.1,36,155.5,72.9,24,12.7,11.9,11.5,65,0,2.6,32.9,1,0.000694,100.1
13/10/16,Possession Game,P20,Wide Attacker,13/10/16 17:58,7.3,Full,681.8,46.1,148.7,398.4,87.6,1,0,19.6,5.6,191,167.1,43.2,0,0,0.3,2.2,1.8,3,122.2,15,30,10,5,31,9,3,8,1019,66,7,0,0,0,0,0,0,0,2.9,1.9,0.4,0.2,0,3.6,8.2,125.5,782,266.7,288.2,83.8,34.1,7.6,326.8,12,3.9,129.5,4,0.002778,407
13/10/16,Cool Down,P20,Wide Attacker,13/10/16 18:06,3,Full,123.9,8.7,28.1,87,0,0,0,9.6,2.5,151,120.3,4.6,0.1,1.5,0.6,0.9,0,0,18.1,0,2,0,0,0,0,0,0.7,194,0,0,0,0,0,0,0,0,0,0.7,0.4,0,0,0,0.5,3.1,0,118.3,65,56.9,0,0,0,49.5,0,0,0,1,0.000694,103.5
13/10/16,Football Tennis,P17,Wide Defender,13/10/16 17:28,13.1,Full,334.1,86,126.9,110.6,10.7,0,0,15.6,1.5,163,125,28.7,0,0.6,7.1,4.2,0.7,0.4,28.4,3,11,3,0,11,3,0,9.4,502,71,10,3,0,0,0,0,0,0,3.8,0.7,0.1,0,0,1.8,2.3,24.3,389.6,218.6,91.2,14.7,8.1,1.4,162.8,0,2.6,20.4,1,0.000694,100
13/10/16,Passing Practice,P17,Wide Defender,13/10/16 17:42,6.9,Full,488.3,38,209,199.9,10.9,20.8,9.8,25.4,4.3,172,145.4,31.7,0,0,1.1,2,2.1,1.6,75.2,3,15,3,0,25,2,0,8.8,684,75,8,2,0,0,0,0,0,0,3.2,1.1,0.2,0,0,2.5,6,61.1,532.6,268.6,158.6,38.4,14.8,7.9,222.6,0,2.9,47.5,2,0.001389,200.3
13/10/16,"Acceleration Runs 4x40, 80%",P17,Wide Defender,13/10/16 17:50,3,Full,102.8,4.9,57.5,3.4,10.3,26.7,0,24,2.1,163,129.5,8.8,0,0.4,1.1,0.5,0.9,0.1,21.8,1,0,1,0,0,1,0,1.5,44,6,5,2,0,0,0,0,0,0,0.9,0,0,0,0,0.6,3.1,31.8,119.6,65.6,4.3,11.9,10.9,9,50,0,2.9,32.7,0,0,0
13/10/16,Possession Game,P17,Wide Defender,13/10/16 17:58,7.3,Full,561.1,52.2,201.9,296.1,11,0,0,13.7,4.6,184,163.9,53.7,0,0,0,0.6,2.7,4,65.3,13,24,13,0,20,5,3,12,996,73,14,4,0,0,0,0,0,0,3.3,1.6,0.3,0.1,0,2.9,6.5,59,618.6,275,227.1,47.9,11.1,0,258.6,9,2.9,69.4,1,0.000694,100.1
13/10/16,Cool Down,P17,Wide Defender,13/10/16 18:06,3.1,Full,104.4,7.2,19.6,77.6,0,0,0,10,2,167,163.3,7.3,0,0,0,0,0.2,0.7,16.3,0,0,0,0,2,1,0,1,256,2,0,0,0,0,0,0,0,0,0.5,0.4,0,0,0,0.5,2.6,0,101.4,49.8,52.6,0,0,0,42.4,0,0,0,0,0,0
13/10/16,Football Tennis,P21,Midfielder,13/10/16 17:28,13.1,Full,320.3,124.1,135.6,60,0.7,0,0,13,1.5,180,136.8,42.3,0,0.1,3.1,6.6,2.5,1,12.6,2,14,2,0,25,6,0,3.8,398,15,3,1,0,0,0,0,0,0,4.7,0.5,0.1,0,0,1.9,2.4,23.6,399.4,233.9,62,21.6,2.1,0,167,0,2.7,8.7,0,0,0
13/10/16,Passing Practice,P21,Midfielder,13/10/16 17:42,6.9,Full,475.9,68.9,214.9,146.7,16.1,18.1,11.2,26,4.2,190,161.2,46.2,0,0,0,1.7,1.7,3.4,67.1,12,28,11,1,27,11,2,5.8,512,39,6,0,0,0,0,0,0,0,3.9,0.8,0.2,0.1,0,2.6,6.3,86.4,558.5,280.1,109.4,44.6,32.8,9.1,233.4,8,3.5,79.4,2,0.001389,200.7
13/10/16,"Acceleration Runs 4x40, 80%",P21,Midfielder,13/10/16 17:50,3,Full,107.7,12.1,57.4,2.3,6.8,24.9,4.1,25.2,2.2,178,140.6,12.2,0,0,1,0.8,0.5,0.7,25.6,1,0,0,1,0,0,1,0.6,28,7,1,0,0,0,0,0,0,0,1.1,0,0,0,0,0.6,3.4,33.8,129.9,68.2,4.7,10.2,15.9,7.7,54.3,0,3.4,35,0,0,0
13/10/16,Possession Game,P21,Midfielder,13/10/16 17:58,7.3,Full,589.4,75.1,150.9,327.1,36.3,0,0,15,4.8,203,174,61.1,0,0,0,0,2.3,5,84.1,16,20,13,3,19,18,1,10.6,846,52,9,2,0,1,0,0,0,0,3.4,1.8,0.3,0.1,0,3.2,7.2,77.3,681.8,246.4,264.6,53,20.4,3.9,285,14,3.7,91,2,0.001389,200.4
13/10/16,Cool Down,P21,Midfielder,13/10/16 18:06,2,Full,100,4.1,9.2,86.7,0,0,0,9.7,3,165,145.4,7.8,0,0,0.3,0.3,0.8,0.3,18,0,0,0,0,0,0,0,0.8,155,1,1,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0.4,3.7,0,96.7,35.2,62.8,0,0,0,40.4,0,0,0,0,0,0
13/10/16,Football Tennis,P22,Midfielder,13/10/16 17:28,13.1,Full,289.2,86.2,138.1,63.5,1.4,0,0,12.5,1.3,180,139.2,46.5,0,0,2.8,5.7,3.5,1.2,14.3,1,13,1,0,15,2,1,4.7,441,24,2,1,0,0,0,0,0,0,3.7,0.5,0.1,0,0,1.6,2,15.2,340.8,209.5,64.5,14.6,0.6,0,142.4,0,2.1,6.5,1,0.000694,100.1
13/10/16,Passing Practice,P22,Midfielder,13/10/16 17:42,6.9,Full,475.1,34.6,239.1,153.5,17.6,14.4,15.9,26.4,4.2,186,159.9,45.6,0,0,0,1.6,1.9,3.3,73.7,12,20,10,2,29,6,2,7.8,682,53,4,2,0,0,0,0,0,0,3.1,1,0.2,0.1,0,2.5,6.1,72,540.2,265.2,137.9,33.5,25.3,13.1,225.8,6,3.8,97.1,2,0.001389,200.4
13/10/16,"Acceleration Runs 4x40, 80%",P22,Midfielder,13/10/16 17:50,3,Full,103.4,17.5,50.1,1.3,6.6,16.6,11.3,25.8,2.1,180,142.5,13.4,0,0,1,0.7,0.5,0.9,32.6,1,0,0,1,1,0,1,1.2,38,8,3,1,0,0,0,0,0,0,1,0,0,0,0,0.6,3.3,31.1,125.7,66.3,5,5.7,15.2,10.2,52.5,0,3.2,32.1,0,0,0
13/10/16,Possession Game,P22,Midfielder,13/10/16 17:58,7.3,Full,554.6,75.4,187.9,287.8,3.5,0,0,12.9,4.5,194,161.6,49.8,0,0,0,1.5,2.2,3.7,60.7,9,28,8,1,25,9,3,9,803,63,6,1,0,0,0,0,0,0,3.6,1.6,0.2,0.1,0,2.8,6.4,46.8,608.6,281.7,226.1,36.1,10,0.7,254.3,4,3.6,44.1,2,0.001389,200.5
13/10/16,Cool Down,P22,Midfielder,13/10/16 18:06,2,Full,93.8,4.8,12.7,76.3,0,0,0,9.5,2.8,166,136.3,6.7,0,0.2,0.5,0.2,0.7,0.2,16.4,0,0,0,0,0,0,0,1,193,2,0,0,0,0,0,0,0,0,0.5,0.3,0,0,0,0.4,3.4,0,87.6,46.7,44.9,0,0,0,36.6,0,0,0,0,0,0
14/10/16,Rondos,P20,Wide Attacker,14/10/16 17:59,2.9,Full,87.8,22.7,46.5,18.6,0,0,0,12.1,1.8,132,101.9,2.8,0.8,1.6,0.4,0,0,0,3.8,0,1,0,0,2,0,0,0.7,100,5,0,0,0,0,0,0,0,0,1.1,0.1,0,0,0,0.4,2.6,5.1,96.6,68.2,14.6,3.9,1.2,0,40.4,0,0,0,0,0,0
14/10/16,Passing Practice,P20,Wide Attacker,14/10/16 18:02,13.5,Full,1269.4,69.8,331.8,447.1,323.4,78.8,18.4,26.1,5.6,189,152,54.3,0,1.3,1.9,4.1,4.1,2.1,324.6,16,33,15,2,49,8,3,18.1,1538,167,23,2,0,0,2,-1.5,1.1,29,5.6,2.5,1,0.3,0.1,6.8,8.4,354.1,1458.2,487.5,426.2,219,101.5,33.6,609.5,6,3.5,240.6,8,0.005556,1007.5
14/10/16,"Acceleration Runs 4x40, 80%",P20,Wide Attacker,14/10/16 18:15,3.4,Full,142,12,91.7,2.3,8.4,16.5,11.2,25.7,2.5,168,135.8,7.9,0,0.8,0.7,1.3,0.6,0,33.6,1,0,0,1,0,0,1,0.8,35,4,2,1,0,0,0,0,0,0,1.4,0,0,0.1,0,0.8,3.7,32.5,162.5,102.4,6,5.9,20.9,5.6,67.9,0,3.3,33.7,0,0,0
14/10/16,"Possession Game, 3 teams",P20,Wide Attacker,14/10/16 18:21,12,Full,1127.3,97.7,254.5,442.6,331.4,1.1,0,19.7,5.6,197,171.4,81,0,0,0.9,1.7,2.8,6.6,243.3,20,39,18,2,40,11,6,14.9,1361,148,5,2,0,0,1,-1.4,0,28,5.4,2.4,0.9,0.3,0,5.9,8.2,272.8,1276.4,423.6,429.5,199.4,65.8,7.6,533.5,12,3.5,192.5,8,0.005556,918.8
14/10/16,Training Game,P20,Wide Attacker,14/10/16 18:38,21.2,Full,2531.7,137.1,572.6,825.4,765.4,207.3,23.8,28.7,7.2,201,175.3,157,0,0,1.6,1.8,3.9,13.8,692,25,63,19,7,73,19,6,32.9,2864,300,22,2,0,0,10,-1.9,3.1,144,10.3,4.9,2.2,0.6,0.2,13.4,10.5,783.3,2878.4,863.4,884.1,528,191.3,64,1203.1,11,3.4,500.2,17,0.011806,2290.5
14/10/16,Rondos,P17,Wide Defender,14/10/16 17:59,2.9,Full,107.3,24.1,67.6,15.6,0,0,0,11.5,2.3,146,124.6,5.9,0,0.2,1.6,0.7,0.3,0,3.2,0,5,0,0,4,0,1,0.8,64,8,1,0,0,0,0,0,0,0,1.4,0.1,0,0,0,0.5,3.2,4.4,117,86.5,15.9,4.4,0,0,48.9,0,0,0,0,0,0
14/10/16,Passing Practice,P17,Wide Defender,14/10/16 18:02,13.5,Full,1220.3,78.3,320,497.7,244.6,79.7,0,24,5.4,174,151,73.9,0,0,1,3.2,5.3,4.1,267.8,13,27,13,1,35,13,1,23.4,1421,196,46,4,0,0,3,-0.5,1.7,39,6,2.6,0.8,0.2,0.1,6.4,7.9,284.2,1376.8,500,435.5,190.6,72.5,21.1,575.5,5,3.3,204.5,8,0.005556,918.6
14/10/16,"Acceleration Runs 4x40, 80%",P17,Wide Defender,14/10/16 18:15,3.4,Full,157,10.2,107.3,2.4,10,27.1,0,23.5,2.8,163,138.9,12.1,0,0,0.8,1.2,1.3,0.2,22.4,1,0,0,1,0,1,0,1.2,36,4,4,1,0,0,1,0.7,0,11,1.5,0,0,0,0,0.8,3.9,31.3,171.6,119.4,5.4,11.9,13.9,5.6,71.7,0,3.3,34.8,1,0.000694,100.1
14/10/16,"Possession Game, 3 teams",P17,Wide Defender,14/10/16 18:21,12,Full,1012.5,87.9,296.4,425.5,202.7,0,0,19.4,5.1,185,164.1,91.3,0,0,0,2.3,2,7.7,178.7,9,35,9,0,33,12,5,22.6,1209,206,45,6,2,0,2,-7.9,2.2,22,5.3,2.4,0.8,0.1,0,5.2,7.2,192.7,1122.2,421.8,396.8,162.5,27.5,2.7,469,3,3,101.5,8,0.005556,903.5
14/10/16,Training Game,P17,Wide Defender,14/10/16 18:38,21.2,Full,2225.5,169.3,667.2,811.7,447.9,122.2,7,25.6,6.3,188,170.2,179.8,0,0,0,2.3,2.3,16.6,459,14,67,12,2,50,24,12,46.4,2320,351,76,19,5,2,3,-0.9,2.1,37,11.3,4.8,1.7,0.4,0.1,11.6,9.1,528.5,2493.1,892.9,801.3,383.7,114.5,30.3,1042,2,3.3,218.1,15,0.010417,1843.6
14/10/16,Rondos,P21,Midfielder,14/10/16 17:59,2.9,Full,84.2,25.4,33.7,16.7,8.4,0,0,16.2,1.8,143,110.4,3.7,0,1,1.7,0.2,0,0,7.2,2,1,2,0,3,1,0,0.5,40,4,0,0,0,0,0,0,0,0,1.1,0.1,0,0,0,0.5,2.8,11.7,102.4,61.1,11.4,6.7,2.4,2.5,42.8,1,2.9,13.9,0,0,0
14/10/16,Passing Practice,P21,Midfielder,14/10/16 18:02,13.5,Full,1172.4,103.9,276.4,408.9,299.4,82.4,1.4,24.8,5.2,189,160.1,90.7,0,0,0.2,3.2,3.5,6.7,273.3,15,39,12,5,40,12,5,14.3,1134,130,15,1,0,0,4,-3.3,10.3,48,5.8,2.2,0.9,0.4,0.1,6.4,7.9,354.7,1379.5,436.4,380,213,120.7,20.9,576.6,7,3.6,251.7,7,0.004861,847.8
14/10/16,"Acceleration Runs 4x40, 80%",P21,Midfielder,14/10/16 18:15,3.4,Full,158.4,12.4,106.9,1.7,8.4,29,0,24.5,2.8,182,152.3,18.7,0,0,0.2,1.2,0.8,1.2,22.3,1,0,1,0,0,0,1,0.6,45,2,2,0,0,0,0,0,0,0,1.6,0,0,0.1,0,0.8,4.1,33.7,179.7,117.9,5.8,8.2,21.2,4.3,75.1,0,2.9,36,1,0.000694,100.2
